NUMBER, LAP_NUMBER,LAP_TIME, S1, S2, S3, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,TEAM,POWER,LOCATION,EVENT
48,8,90,31.628,33.158,28.076,130.9,935.7,2135.7,31.6,33.2,28.1,EMORT,ROKo,235,Location 3,Free Practice 1
48,9,93,31.641,33.072,28.023,131.1,1028.5,2228.5,31.6,33.1,28,EMORT,ROKo,250,Location 3,Free Practice 1
48,10,117,31.773,33.272,28.224,130.3,1121.7,2321.7,31.8,33.3,28.2,EMORT,ROKo,250,Location 3,Free Practice 1
48,11,100,33.181,35.816,31.275,121.2,1222,2422,33.2,35.8,31.3,EMORT,ROKo,250,Location 3,Free Practice 1
48,12,150,30.957,32.655,28.339,132.2,1314,2514,31,32.7,28.3,EMORT,ROKo,235,Location 3,Free Practice 1
48,13,71,35.187,38.076,32.056,115.4,1419.3,2619.3,35.2,38.1,32.1,EMORT,ROKo,235,Location 3,Free Practice 1
48,14,87,36.829,36.49,29.348,118.4,1522,2721.9,36.8,36.5,29.3,EMORT,ROKo,235,Location 3,Free Practice 1
48,15,71,30.528,32.32,27.462,134.6,1612.3,2812.3,30.5,32.3,27.5,EMORT,ROKo,235,Location 3,Free Practice 1
48,16,70,32.049,33.944,33.185,122.5,1711.4,2911.4,32,33.9,33.2,EMORT,ROKo,235,Location 3,Free Practice 1
48,17,123,157.4,37.179,32.928,53.4,1938.9,3138.9,157.4,37.2,32.9,EMORT,ROKo,235,Location 3,Free Practice 1
48,18,99,29.911,31.658,26.701,137.7,2027.2,3227.2,29.9,31.7,26.7,EMORT,ROKo,235,Location 3,Free Practice 1
48,19,74,31.38,33.579,30.76,127,2122.9,3322.9,31.4,33.6,30.8,EMORT,ROKo,235,Location 3,Free Practice 1
48,20,91,282.3,35.202,29.224,35.1,2469.6,69.6,282.3,35.2,29.2,EMORT,ROKo,235,Location 3,Free Practice 1
48,21,114,29.551,31.431,26.557,138.8,2557.2,157.2,29.6,31.4,26.6,EMORT,ROKo,235,Location 3,Free Practice 1
48,22,101,32.07,33.46,28.258,129.6,2651,251,32.1,33.5,28.3,EMORT,ROKo,235,Location 3,Free Practice 1
48,23,70,30.638,32.467,28.112,133.2,2742.2,342.2,30.6,32.5,28.1,EMORT,ROKo,235,Location 3,Free Practice 1
5,1,90,62.6,36.169,30.561,94,129.3,1329.3,62.6,36.2,30.6,SVANDOO,Ml,235,Location 3,Free Practice 1
5,2,22,32.103,33.802,59.942,96.6,255.2,1455.2,32.1,33.8,59.9,SVANDOO,Ml,235,Location 3,Free Practice 1
5,3,124,31.712,33.007,27.947,131.2,347.9,1547.9,31.7,33,27.9,SVANDOO,Ml,235,Location 3,Free Practice 1
5,4,103,31.456,32.858,28.226,131.3,440.4,1640.4,31.5,32.9,28.2,SVANDOO,Ml,235,Location 3,Free Practice 1
5,5,93,31.88,33.501,29.834,127.6,535.6,1735.6,31.9,33.5,29.8,SVANDOO,Ml,235,Location 3,Free Practice 1
5,6,80,31.479,32.914,28.181,131.3,628.2,1828.2,31.5,32.9,28.2,SVANDOO,Ml,250,Location 3,Free Practice 1
5,7,105,31.451,33.977,28.972,128.7,722.6,1922.6,31.5,34,29,SVANDOO,Ml,235,Location 3,Free Practice 1
5,8,96,31.881,33.182,28.185,130.3,815.8,2015.8,31.9,33.2,28.2,SVANDOO,Ml,250,Location 3,Free Practice 1
5,9,107,31.796,33.642,28.569,129.3,909.8,2109.8,31.8,33.6,28.6,SVANDOO,Ml,250,Location 3,Free Practice 1
5,10,91,31.906,33.25,28.307,130,1003.3,2203.3,31.9,33.2,28.3,SVANDOO,Ml,250,Location 3,Free Practice 1
5,11,72,32.146,36.217,32.532,120.5,1104.2,2304.2,32.1,36.2,32.5,SVANDOO,Ml,235,Location 3,Free Practice 1
5,12,72,274.6,35.341,30.822,35.7,1445,2645,274.6,35.3,30.8,SVANDOO,Ml,235,Location 3,Free Practice 1
5,13,171,30.372,32.011,27.214,135.6,1534.6,2734.6,30.4,32,27.2,SVANDOO,Ml,235,Location 3,Free Practice 1
5,14,89,39.052,38.803,32.11,110.5,1644.5,2844.5,39.1,38.8,32.1,SVANDOO,Ml,235,Location 3,Free Practice 1
5,15,99,29.78,31.668,26.636,138,1732.6,2932.6,29.8,31.7,26.6,SVANDOO,Ml,235,Location 3,Free Practice 1
5,16,122,38.183,43.426,30.109,108.8,1844.3,3044.3,38.2,43.4,30.1,SVANDOO,Ml,235,Location 3,Free Practice 1
5,17,84,30.262,32.078,27.389,135.4,1934.1,3134.1,30.3,32.1,27.4,SVANDOO,Ml,235,Location 3,Free Practice 1
5,18,136,33.462,38.736,33.106,115.4,2039.4,3239.4,33.5,38.7,33.1,SVANDOO,Ml,235,Location 3,Free Practice 1
5,19,109,85.8,36.474,29.246,80.2,2190.9,3390.9,85.8,36.5,29.2,SVANDOO,Ml,235,Location 3,Free Practice 1
5,20,81,33.891,33.895,28.789,125.8,2287.5,3487.5,33.9,33.9,28.8,SVANDOO,Ml,235,Location 3,Free Practice 1
5,21,116,29.471,31.486,26.568,138.9,2375,3575,29.5,31.5,26.6,SVANDOO,Ml,235,Location 3,Free Practice 1
5,22,92,32.758,34.584,34.372,119.5,2476.7,76.7,32.8,34.6,34.4,SVANDOO,Ml,235,Location 3,Free Practice 1
5,23,77,81.9,35.263,29.589,82.8,2623.5,223.5,81.9,35.3,29.6,SVANDOO,Ml,235,Location 3,Free Practice 1
5,24,96,30.876,32.348,27.323,134.2,2714,314,30.9,32.3,27.3,SVANDOO,Ml,235,Location 3,Free Practice 1
6,1,83,95,37.335,29.119,75.3,161.5,1361.5,95,37.3,29.1,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,2,156,33.014,68.3,29.267,93.1,292,1492,33,68.3,29.3,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,3,102,31.994,33.412,28.347,129.6,385.8,1585.8,32,33.4,28.3,NL,DRAGONÃ,250,Location 3,Free Practice 1
6,4,83,31.866,33.468,28.108,130.1,479.2,1679.2,31.9,33.5,28.1,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,5,160,31.768,33.504,28.063,130.2,572.6,1772.6,31.8,33.5,28.1,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,6,76,31.651,33.3,27.866,130.9,665.4,1865.4,31.7,33.3,27.9,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,7,71,31.623,33.206,27.98,131,758.2,1958.2,31.6,33.2,28,NL,DRAGONÃ,250,Location 3,Free Practice 1
6,8,88,31.901,33.555,32.294,124.3,855.9,2055.9,31.9,33.6,32.3,NL,DRAGONÃ,250,Location 3,Free Practice 1
6,9,193,110.8,36.968,29.345,68.6,1033,2233,110.8,37,29.3,NL,DRAGONÃ,250,Location 3,Free Practice 1
6,10,106,32.123,33.514,30.179,126.8,1128.9,2328.9,32.1,33.5,30.2,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,11,69,30.853,32.488,27.436,133.9,1219.6,2419.6,30.9,32.5,27.4,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,12,104,40.129,40.216,29.81,110.3,1329.8,2529.8,40.1,40.2,29.8,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,13,84,30.439,32.261,27.729,134.4,1420.2,2620.2,30.4,32.3,27.7,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,14,71,35.283,35.193,32.9,117.6,1523.6,2723.6,35.3,35.2,32.9,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,15,185,290.9,36.118,29.726,34.1,1880.4,3080.4,290.9,36.1,29.7,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,16,104,34.568,35.817,28.805,122.5,1979.6,3179.6,34.6,35.8,28.8,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,17,73,29.781,31.99,27.081,136.8,2068.4,3268.4,29.8,32,27.1,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,18,76,31.936,34.135,32.657,123.1,2167.1,3367.1,31.9,34.1,32.7,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,19,91,242.6,35.521,31.616,39.2,2476.8,76.8,242.6,35.5,31.6,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,20,128,29.645,31.486,27.018,137.9,2565,165,29.6,31.5,27,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,21,90,29.925,38.923,29.068,124.1,2662.9,262.9,29.9,38.9,29.1,NL,DRAGONÃ,235,Location 3,Free Practice 1
6,22,104,30.564,32.266,27.456,134.6,2753.2,353.2,30.6,32.3,27.5,NL,DRAGONÃ,235,Location 3,Free Practice 1
7,1,107,93.7,36.547,29.296,76.2,159.5,1359.5,93.7,36.5,29.3,SM,DRAGONo,235,Location 3,Free Practice 1
7,2,79,33.493,67.2,28.583,94,288.8,1488.8,33.5,67.2,28.6,SM,DRAGONo,235,Location 3,Free Practice 1
7,3,95,32.297,34.433,28.325,127.9,383.8,1583.8,32.3,34.4,28.3,SM,DRAGONo,235,Location 3,Free Practice 1
7,4,95,31.919,33.908,27.814,129.8,477.5,1677.5,31.9,33.9,27.8,SM,DRAGONo,235,Location 3,Free Practice 1
7,5,84,32.031,33.646,27.902,129.9,571.1,1771.1,32,33.6,27.9,SM,DRAGONo,235,Location 3,Free Practice 1
7,6,84,31.494,33.052,28.134,131.1,663.7,1863.7,31.5,33.1,28.1,SM,DRAGONo,250,Location 3,Free Practice 1
7,7,120,31.614,33.469,27.946,130.6,756.8,1956.8,31.6,33.5,27.9,SM,DRAGONo,235,Location 3,Free Practice 1
7,8,93,56.638,88.2,110.7,47.6,1012.3,2212.3,56.6,88.2,110.7,SM,DRAGONo,250,Location 3,Free Practice 1
7,9,94,852.9,36.942,31.282,13.2,1933.4,3133.4,852.9,36.9,31.3,SM,DRAGONo,250,Location 3,Free Practice 1
7,10,95,34.783,36.692,28.989,121,2033.9,3233.9,34.8,36.7,29,SM,DRAGONo,250,Location 3,Free Practice 1
7,11,155,30.025,31.818,27.577,135.9,2123.3,3323.3,30,31.8,27.6,SM,DRAGONo,235,Location 3,Free Practice 1
7,12,113,37.58,44.113,37.899,101.6,2242.9,3442.9,37.6,44.1,37.9,SM,DRAGONo,235,Location 3,Free Practice 1
7,13,25,30.591,32.339,33.326,126.3,2339.2,3539.2,30.6,32.3,33.3,SM,DRAGONo,235,Location 3,Free Practice 1
7,14,86,230,33.448,30.293,41.4,2632.9,232.9,230,33.4,30.3,SM,DRAGONo,235,Location 3,Free Practice 1
7,15,126,29.575,31.508,26.869,138.2,2720.8,320.8,29.6,31.5,26.9,SM,DRAGONo,235,Location 3,Free Practice 1
71,1,83,92.6,40.928,32.12,73.4,165.7,1365.7,92.6,40.9,32.1,NN,ROK ,250,Location 3,Free Practice 1
71,2,113,42.984,57.498,33.25,90.9,299.4,1499.4,43,57.5,33.2,NN,ROK ,235,Location 3,Free Practice 1
71,3,100,103.9,35.519,29.192,72.1,468,1668,103.9,35.5,29.2,NN,ROK ,235,Location 3,Free Practice 1
71,4,109,32.71,33.664,28.394,128.2,562.8,1762.8,32.7,33.7,28.4,NN,ROK ,235,Location 3,Free Practice 1
71,5,103,31.788,33.172,28.232,130.4,656,1856,31.8,33.2,28.2,NN,ROK ,235,Location 3,Free Practice 1
71,6,72,31.731,33.155,28.106,130.7,749,1949,31.7,33.2,28.1,NN,ROK ,235,Location 3,Free Practice 1
71,7,72,31.554,32.992,28.18,131.1,841.7,2041.7,31.6,33,28.2,NN,ROK ,235,Location 3,Free Practice 1
71,8,124,31.696,33.285,28.262,130.3,934.9,2134.9,31.7,33.3,28.3,NN,ROK ,235,Location 3,Free Practice 1
71,9,101,31.721,33.013,28.195,130.8,1027.9,2227.9,31.7,33,28.2,NN,ROK ,235,Location 3,Free Practice 1
71,10,118,31.7,32.987,28.314,130.7,1120.9,2320.9,31.7,33,28.3,NN,ROK ,250,Location 3,Free Practice 1
71,11,87,36.147,38.068,34.605,111.7,1229.7,2429.7,36.1,38.1,34.6,NN,ROK ,250,Location 3,Free Practice 1
71,12,111,30.921,32.647,27.804,133,1321,2521,30.9,32.6,27.8,NN,ROK ,235,Location 3,Free Practice 1
71,13,186,43.423,39.882,34.692,103,1439,2639,43.4,39.9,34.7,NN,ROK ,235,Location 3,Free Practice 1
71,14,99,30.737,32.265,27.541,134.2,1529.6,2729.6,30.7,32.3,27.5,NN,ROK ,235,Location 3,Free Practice 1
71,15,92,39.727,43.896,36.829,100.9,1650,2850,39.7,43.9,36.8,NN,ROK ,235,Location 3,Free Practice 1
71,16,107,30.726,32.322,31.386,128.7,1744.5,2944.5,30.7,32.3,31.4,NN,ROK ,235,Location 3,Free Practice 1
71,17,69,256.2,35.655,28.553,37.9,2064.9,3264.9,256.2,35.7,28.6,NN,ROK ,235,Location 3,Free Practice 1
71,18,75,29.655,31.572,27.013,137.7,2153.1,3353.1,29.7,31.6,27,NN,ROK ,235,Location 3,Free Practice 1
71,19,99,32.304,33.334,32.835,123.4,2251.6,3451.6,32.3,33.3,32.8,NN,ROK ,235,Location 3,Free Practice 1
71,20,74,116.5,34.733,29.218,67.3,2432.1,32.1,116.5,34.7,29.2,NN,ROK ,235,Location 3,Free Practice 1
71,21,80,29.726,31.383,27.591,137,2520.8,120.8,29.7,31.4,27.6,NN,ROK ,235,Location 3,Free Practice 1
71,22,116,32.342,35.273,31.159,123,2619.5,219.5,32.3,35.3,31.2,NN,ROK ,235,Location 3,Free Practice 1
71,23,50,30.404,32.04,27.544,135.1,2709.5,309.5,30.4,32,27.5,NN,ROK ,235,Location 3,Free Practice 1
8,1,75,128.9,36.544,31.416,61.7,196.9,1396.9,128.9,36.5,31.4,OTUR,NIO ,235,Location 3,Free Practice 1
8,2,121,70.3,34.431,28.731,91.1,330.3,1530.3,70.3,34.4,28.7,OTUR,NIO ,235,Location 3,Free Practice 1
8,3,137,32.299,33.525,28.178,129.3,424.3,1624.4,32.3,33.5,28.2,OTUR,NIO ,235,Location 3,Free Practice 1
8,4,72,32.267,33.317,28.349,129.4,518.3,1718.3,32.3,33.3,28.3,OTUR,NIO ,235,Location 3,Free Practice 1
8,5,99,32.24,34.165,29.31,127,614,1814,32.2,34.2,29.3,OTUR,NIO ,235,Location 3,Free Practice 1
8,6,110,32.039,33.232,28.41,129.7,707.7,1907.7,32,33.2,28.4,OTUR,NIO ,250,Location 3,Free Practice 1
8,7,123,32.163,33.478,28.379,129.3,801.7,2001.7,32.2,33.5,28.4,OTUR,NIO ,235,Location 3,Free Practice 1
8,8,98,31.983,33.73,28.448,129.1,895.9,2095.9,32,33.7,28.4,OTUR,NIO ,250,Location 3,Free Practice 1
8,9,97,32.283,33.257,28.296,129.5,989.7,2189.7,32.3,33.3,28.3,OTUR,NIO ,250,Location 3,Free Practice 1
8,10,82,32.177,33.572,34.592,121.1,1090,2290,32.2,33.6,34.6,OTUR,NIO ,250,Location 3,Free Practice 1
8,11,73,151,35.206,29.269,56.4,1305.5,2505.5,151,35.2,29.3,OTUR,NIO ,235,Location 3,Free Practice 1
8,12,116,32.07,33.814,28.889,128.2,1400.2,2600.2,32.1,33.8,28.9,OTUR,NIO ,235,Location 3,Free Practice 1
8,13,116,30.553,32.195,27.414,134.8,1490.4,2690.4,30.6,32.2,27.4,OTUR,NIO ,235,Location 3,Free Practice 1
8,14,73,30.772,32.695,27.814,133.1,1581.7,2781.7,30.8,32.7,27.8,OTUR,NIO ,235,Location 3,Free Practice 1
8,15,158,39.093,43.101,29.877,108.4,1693.8,2893.8,39.1,43.1,29.9,OTUR,NIO ,235,Location 3,Free Practice 1
8,16,98,30.659,32.634,27.526,133.8,1784.6,2984.6,30.7,32.6,27.5,OTUR,NIO ,235,Location 3,Free Practice 1
8,17,87,42.176,46.142,32.603,100.5,1905.5,3105.5,42.2,46.1,32.6,OTUR,NIO ,235,Location 3,Free Practice 1
8,18,89,29.918,31.893,27.207,136.5,1994.5,3194.5,29.9,31.9,27.2,OTUR,NIO ,235,Location 3,Free Practice 1
8,19,78,35.79,38.608,36.845,109.3,2105.8,3305.8,35.8,38.6,36.8,OTUR,NIO ,235,Location 3,Free Practice 1
8,20,83,274.9,37.497,34.721,35,2452.9,52.9,274.9,37.5,34.7,OTUR,NIO ,235,Location 3,Free Practice 1
8,21,73,29.831,31.545,26.738,137.9,2541,141,29.8,31.5,26.7,OTUR,NIO ,235,Location 3,Free Practice 1
8,22,86,32.238,33.277,28.459,129.3,2635,235,32.2,33.3,28.5,OTUR,NIO ,235,Location 3,Free Practice 1
8,23,70,33.526,33.613,28.278,127.4,2730.4,330.4,33.5,33.6,28.3,OTUR,NIO ,235,Location 3,Free Practice 1
88,1,94,118.1,36.24,29.492,66.1,183.8,1383.8,118.1,36.2,29.5,TB,NIOO,235,Location 3,Free Practice 1
88,2,101,65.9,35.141,28.462,93.8,313.3,1513.3,65.9,35.1,28.5,TB,NIOO,235,Location 3,Free Practice 1
88,3,98,32.426,33.4,27.867,129.7,407,1607,32.4,33.4,27.9,TB,NIOO,235,Location 3,Free Practice 1
88,4,84,31.614,33.242,27.896,131,499.8,1699.8,31.6,33.2,27.9,TB,NIOO,235,Location 3,Free Practice 1
88,5,111,31.903,33.273,28.159,130.2,593.1,1793.1,31.9,33.3,28.2,TB,NIOO,235,Location 3,Free Practice 1
88,6,68,32.032,33.305,28.188,130,686.6,1886.6,32,33.3,28.2,TB,NIOO,235,Location 3,Free Practice 1
88,7,72,31.975,33.261,28.283,130,780.2,1980.2,32,33.3,28.3,TB,NIOO,235,Location 3,Free Practice 1
88,8,101,32.221,33.383,28.253,129.5,874,2074,32.2,33.4,28.3,TB,NIOO,250,Location 3,Free Practice 1
88,9,109,31.965,33.289,28.234,130,967.5,2167.5,32,33.3,28.2,TB,NIOO,250,Location 3,Free Practice 1
88,10,117,32.101,34.571,32.133,123,1066.3,2266.3,32.1,34.6,32.1,TB,NIOO,250,Location 3,Free Practice 1
88,11,70,141.6,36.053,31.114,58.2,1275,2475,141.6,36.1,31.1,TB,NIOO,235,Location 3,Free Practice 1
88,12,72,31.721,33.829,29.853,127.4,1370.5,2570.5,31.7,33.8,29.9,TB,NIOO,235,Location 3,Free Practice 1
88,13,71,30.794,32.168,27.343,134.6,1460.8,2660.8,30.8,32.2,27.3,TB,NIOO,235,Location 3,Free Practice 1
88,14,71,30.7,32.399,27.617,134,1551.5,2751.5,30.7,32.4,27.6,TB,NIOO,235,Location 3,Free Practice 1
88,15,73,39.336,37.733,28.859,114.7,1657.4,2857.4,39.3,37.7,28.9,TB,NIOO,235,Location 3,Free Practice 1
88,16,91,30.61,32.364,27.452,134.4,1747.8,2947.8,30.6,32.4,27.5,TB,NIOO,235,Location 3,Free Practice 1
88,17,95,37.398,40.015,31.125,112,1856.4,3056.4,37.4,40,31.1,TB,NIOO,235,Location 3,Free Practice 1
88,18,83,30.151,31.956,27.553,135.6,1946,3146,30.2,32,27.6,TB,NIOO,235,Location 3,Free Practice 1
88,19,24,38.385,35.416,32.213,114.6,2052,3252,38.4,35.4,32.2,TB,NIOO,235,Location 3,Free Practice 1
88,20,80,484.6,33.717,30.597,22.1,2600.9,200.9,484.6,33.7,30.6,TB,NIOO,235,Location 3,Free Practice 1
88,21,87,31.231,31.637,26.64,135.8,2690.4,290.4,31.2,31.6,26.6,TB,NIOO,235,Location 3,Free Practice 1
88,22,146,33.08,33.794,28.723,127.1,2786,386,33.1,33.8,28.7,TB,NIOO,235,Location 3,Free Practice 1
94,1,119,134.5,37.904,35.945,58.3,208.3,1408.3,134.5,37.9,35.9,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,2,72,62.1,34.09,28.31,97.6,332.8,1532.8,62.1,34.1,28.3,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,3,87,32.086,33.396,27.98,130,426.3,1626.3,32.1,33.4,28,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,4,119,31.556,33.361,28.013,130.8,519.2,1719.2,31.6,33.4,28,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,5,82,32.119,33.65,28.239,129.3,613.2,1813.2,32.1,33.6,28.2,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,6,71,31.52,33.593,27.885,130.7,706.2,1906.2,31.5,33.6,27.9,AL,MAHINDRAd,250,Location 3,Free Practice 1
94,7,85,31.547,33.436,34.852,121.7,806.1,2006.1,31.5,33.4,34.9,AL,MAHINDRAd,250,Location 3,Free Practice 1
94,8,70,102.2,37.703,29.854,71.6,975.8,2175.8,102.2,37.7,29.9,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,9,90,30.948,32.184,27.315,134.4,1066.3,2266.3,30.9,32.2,27.3,AL,MAHINDRAd,250,Location 3,Free Practice 1
94,10,85,34.732,38.678,30.401,117.1,1170.1,2370.1,34.7,38.7,30.4,AL,MAHINDRAd,250,Location 3,Free Practice 1
94,11,84,30.601,32.165,27.465,134.7,1260.3,2460.3,30.6,32.2,27.5,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,12,85,36.246,33.925,34.957,115.6,1365.4,2565.4,36.2,33.9,35,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,13,83,366.8,38.308,32.647,27.8,1803.2,3003.2,366.8,38.3,32.6,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,14,104,29.802,31.524,26.677,138.1,1891.2,3091.2,29.8,31.5,26.7,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,15,74,41.724,37.449,31.308,110,2001.7,3201.7,41.7,37.4,31.3,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,16,82,30.37,31.978,28.609,133.6,2092.6,3292.6,30.4,32,28.6,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,17,94,36.662,35.864,36.106,111.9,2201.3,3401.3,36.7,35.9,36.1,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,18,72,348.5,36.184,29.621,29.3,2615.6,215.6,348.5,36.2,29.6,AL,MAHINDRAd,235,Location 3,Free Practice 1
94,19,88,29.625,31.368,26.919,138.2,2703.5,303.5,29.6,31.4,26.9,AL,MAHINDRAd,235,Location 3,Free Practice 1
99,1,117,86.7,37.66,32.045,77.7,156.4,1356.4,86.7,37.7,32,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,2,84,34.214,68.7,28.93,92.2,288.3,1488.3,34.2,68.7,28.9,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,3,93,33.171,34.196,29.108,126,384.8,1584.8,33.2,34.2,29.1,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,4,71,31.789,33.332,28.229,130.2,478.1,1678.1,31.8,33.3,28.2,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,5,100,31.165,32.752,27.444,133,569.5,1769.5,31.2,32.8,27.4,PWEHRL,TAG ,250,Location 3,Free Practice 1
99,6,131,30.901,32.368,27.417,134,660.2,1860.2,30.9,32.4,27.4,PWEHRL,TAG ,250,Location 3,Free Practice 1
99,7,88,30.7,32.52,28.058,133.1,751.5,1951.5,30.7,32.5,28.1,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,8,169,32.771,35.114,34.091,119.2,853.4,2053.4,32.8,35.1,34.1,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,9,108,549.2,34.706,30.015,19.8,1467.4,2667.4,549.2,34.7,30,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,10,109,30.747,32.059,27.195,135,1557.4,2757.4,30.7,32.1,27.2,PWEHRL,TAG ,250,Location 3,Free Practice 1
99,11,77,30.406,32.091,27.17,135.5,1647,2847,30.4,32.1,27.2,PWEHRL,TAG ,250,Location 3,Free Practice 1
99,12,76,31.592,33.098,28.289,130.7,1740,2940,31.6,33.1,28.3,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,13,108,31.889,33.205,28.524,129.8,1833.6,3033.6,31.9,33.2,28.5,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,14,71,40.786,41.399,29.451,108.9,1945.3,3145.3,40.8,41.4,29.5,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,15,89,30.623,32.253,27.691,134.2,2035.8,3235.8,30.6,32.3,27.7,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,16,69,37.227,38.528,29.844,115.1,2141.4,3341.4,37.2,38.5,29.8,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,17,111,29.851,31.738,26.831,137.5,2229.9,3429.9,29.9,31.7,26.8,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,18,104,31.767,34.081,33.652,122.1,2329.4,3529.4,31.8,34.1,33.7,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,19,98,104,33.734,28.277,73.2,2495.3,95.3,104,33.7,28.3,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,20,113,31.333,33.738,32.062,125.1,2592.5,192.5,31.3,33.7,32.1,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,21,79,29.666,31.403,26.87,138.2,2680.4,280.4,29.7,31.4,26.9,PWEHRL,TAG ,235,Location 3,Free Practice 1
99,22,0,31.737,32.587,28.099,131.5,2772.8,372.8,31.7,32.6,28.1,PWEHRL,TAG ,235,Location 3,Free Practice 1
13,1,167,147.2,35.984,30.699,56.8,213.9,693.9,147.2,36,30.7,ACO,DSo,235,Location 3,Qualifying Group 2
13,2,89,29.576,31.01,26.284,139.9,300.8,780.8,29.6,31,26.3,ACO,DSo,235,Location 3,Qualifying Group 2
22,1,92,67.2,34.904,30.3,91.8,132.4,612.4,67.2,34.9,30.3,OROWL,N ,235,Location 3,Qualifying Group 2
22,2,125,34.442,35.457,30.551,121,232.9,712.9,34.4,35.5,30.6,OROWL,N ,235,Location 3,Qualifying Group 2
22,3,100,29.481,31.057,26.464,139.7,319.9,799.9,29.5,31.1,26.5,OROWL,N ,250,Location 3,Qualifying Group 2
25,1,70,148.3,36.264,32.88,55.9,217.4,697.4,148.3,36.3,32.9,JVER,DS,235,Location 3,Qualifying Group 2
25,2,109,29.524,31.264,26.369,139.4,304.6,784.6,29.5,31.3,26.4,JVER,DS,235,Location 3,Qualifying Group 2
29,1,171,145.4,34.875,30.389,57.7,210.7,690.7,145.4,34.9,30.4,AS,MAHINDRAd,235,Location 3,Qualifying Group 2
29,2,70,29.599,31.2,26.31,139.5,297.8,777.8,29.6,31.2,26.3,AS,MAHINDRAd,250,Location 3,Qualifying Group 2
33,1,83,150.7,35.194,33.074,55.5,219,699,150.7,35.2,33.1,RR,AR,250,Location 3,Qualifying Group 2
33,2,89,29.354,31.577,26.359,139.2,306.2,786.2,29.4,31.6,26.4,RR,AR,235,Location 3,Qualifying Group 2
48,1,106,142.7,35.151,29.638,58.6,207.5,687.5,142.7,35.2,29.6,EMORT,ROKo,250,Location 3,Qualifying Group 2
48,2,100,29.61,31.301,26.427,139.2,294.9,774.9,29.6,31.3,26.4,EMORT,ROKo,250,Location 3,Qualifying Group 2
27,1,137,49.791,36.667,29.855,104.5,116.3,1556.3,49.8,36.7,29.9,J,BMWE,235,Location 3,Qualifying Group 4
27,2,53,32.844,33.784,29.496,126.4,212.4,1652.4,32.8,33.8,29.5,J,BMWE,250,Location 3,Qualifying Group 4
27,3,69,29.578,31.235,26.364,139.4,299.6,1739.6,29.6,31.2,26.4,J,BMWE,250,Location 3,Qualifying Group 4
36,1,84,53.352,36.275,32.009,99.9,121.6,1561.6,53.4,36.3,32,ALOTTE,TAG ,250,Location 3,Qualifying Group 4
36,2,171,33.291,34.145,32.179,122,221.3,1661.3,33.3,34.1,32.2,ALOTTE,TAG ,250,Location 3,Qualifying Group 4
