NUMBER, DRIVER_NUMBER, LAP_NUMBER,LAP_TIME, LAP_IMPROVEMENT, S1, S1_IMPROVEMENT, S2, S2_IMPROVEMENT, S3, S3_IMPROVEMENT, KPH, ELAPSED, HOUR,S1_LARGE,S2_LARGE,S3_LARGE,DRIVER_NAME,PIT_TIME,GROUP,TEAM,POWER,LOCATION,EVENT
27,1,20,88,0,33.175,0,36.232,0,31.16,0,120.9,2702.1,302.1,33.2,36.2,31.2,J,0,,BMWE,250,Location 3,Free Practice 1
28,1,1,108,0,132.1,0,35.838,0,33.376,0,60.4,201.3,1401.3,132.1,35.8,33.4,MNT,95.7,,BMWl,,Location 3,Free Practice 1
28,1,2,22,0,66.5,0,33.274,0,28.443,0,94.8,329.5,1529.5,66.5,33.3,28.4,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,3,86,0,31.145,0,32.671,0,29.151,0,130.7,422.5,1622.5,31.1,32.7,29.2,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,4,160,0,30.682,0,32.385,0,27.327,0,134.5,512.8,1712.8,30.7,32.4,27.3,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,5,146,0,30.79,0,32.575,0,27.713,0,133.4,603.9,1803.9,30.8,32.6,27.7,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,6,127,0,31.58,0,34.675,0,33.552,0,121.8,703.7,1903.7,31.6,34.7,33.6,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,7,114,0,191.5,0,33.467,0,28.457,0,48,957.2,2157.2,191.5,33.5,28.5,MNT,164,,BMWl,,Location 3,Free Practice 1
28,1,8,101,0,31.394,0,33.032,0,28.08,0,131.4,1049.7,2249.7,31.4,33,28.1,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,9,85,0,31.712,0,32.859,0,27.805,0,131.6,1142.1,2342.1,31.7,32.9,27.8,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,10,99,0,31.229,0,33.616,0,33.716,0,123.3,1240.6,2440.6,31.2,33.6,33.7,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,11,84,0,30.392,0,32.294,0,27.439,0,134.9,1330.8,2530.8,30.4,32.3,27.4,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,12,102,0,32.252,0,39.152,0,30.374,0,119.4,1432.5,2632.5,32.3,39.2,30.4,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,13,140,0,30.575,0,32.45,0,32.039,0,127.8,1527.6,2727.6,30.6,32.5,32,MNT,0,,BMWl,,Location 3,Free Practice 1
28,1,14,118,0,315.5,0,36.016,0,30.824,0,31.8,1909.9,3109.9,315.5,36,30.8,MNT,286.4,,BMWl,235,Location 3,Free Practice 1
28,1,15,72,0,29.795,0,31.448,0,26.894,0,137.9,1998.1,3198.1,29.8,31.4,26.9,MNT,0,,BMWl,250,Location 3,Free Practice 1
28,1,16,91,0,29.823,0,32.563,0,32.056,0,128.7,2092.5,3292.5,29.8,32.6,32.1,MNT,0,,BMWl,235,Location 3,Free Practice 1
28,1,17,93,0,389.9,0,36.133,0,31.758,0,26.6,2550.3,150.3,389.9,36.1,31.8,MNT,356.7,,BMWl,250,Location 3,Free Practice 1
28,1,18,73,2,29.379,3,31.304,2,26.742,2,139,2637.7,237.7,29.4,31.3,26.7,MNT,0,,BMWl,250,Location 3,Free Practice 1
28,1,19,77,0,29.949,0,33.051,0,27.604,0,134.1,2728.3,328.3,29.9,33.1,27.6,MNT,0,,BMWl,250,Location 3,Free Practice 1
29,1,1,113,0,135.2,0,37.981,0,36.896,0,57.9,210.1,1410.1,135.2,38,36.9,AS,99.8,,MAHINDRAd,,Location 3,Free Practice 1
29,1,2,166,0,60.7,0,34.254,0,28.39,0,98.5,333.5,1533.5,60.7,34.3,28.4,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,3,92,0,31.894,0,33.335,0,28.143,0,130.2,426.9,1626.8,31.9,33.3,28.1,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,4,120,0,31.525,0,33.28,0,27.984,0,131,519.6,1719.6,31.5,33.3,28,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,5,101,0,31.425,0,33.131,0,28.543,0,130.5,612.7,1812.7,31.4,33.1,28.5,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,6,94,0,31.649,0,33.449,0,27.966,0,130.6,705.8,1905.8,31.6,33.4,28,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,7,96,0,31.524,0,33.411,0,27.935,0,130.9,798.7,1998.7,31.5,33.4,27.9,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,8,93,0,39.34,0,45.864,0,34.862,0,101.2,918.7,2118.7,39.3,45.9,34.9,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,9,83,0,30.761,0,32.364,0,27.9,0,133.5,1009.8,2209.8,30.8,32.4,27.9,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,10,72,0,49.207,0,43.085,0,30.172,0,99.2,1132.2,2332.2,49.2,43.1,30.2,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,11,102,0,30.503,0,32.613,0,28.832,0,132.2,1224.2,2424.2,30.5,32.6,28.8,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,12,82,0,32.019,0,33.233,0,34.436,0,121.9,1323.9,2523.9,32,33.2,34.4,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,13,97,0,382.1,0,38.222,0,29.074,0,27,1773.2,2973.2,382.1,38.2,29.1,AS,352.5,,MAHINDRAd,,Location 3,Free Practice 1
29,1,14,75,0,30.411,0,32.046,0,27.315,0,135.4,1863,3063,30.4,32,27.3,AS,0,,MAHINDRAd,,Location 3,Free Practice 1
29,1,15,73,0,49.184,0,40.898,0,29.506,0,101.6,1982.6,3182.6,49.2,40.9,29.5,AS,0,,MAHINDRAd,250,Location 3,Free Practice 1
29,1,16,149,0,29.795,0,31.469,2,27.083,0,137.6,2070.9,3270.9,29.8,31.5,27.1,AS,0,,MAHINDRAd,250,Location 3,Free Practice 1
29,1,17,87,0,31.128,0,37.855,0,35.436,0,116.4,2175.3,3375.3,31.1,37.9,35.4,AS,0,,MAHINDRAd,235,Location 3,Free Practice 1
29,1,18,100,0,312.5,0,35.595,0,32.447,0,31.9,2555.9,155.9,312.5,35.6,32.4,AS,279.4,,MAHINDRAd,250,Location 3,Free Practice 1
29,1,19,80,2,29.587,2,31.488,0,26.758,2,138.4,2643.7,243.7,29.6,31.5,26.8,AS,0,,MAHINDRAd,250,Location 3,Free Practice 1
29,1,20,0,0,31.182,0,36.978,0,33.362,0,119.7,2745.3,345.3,31.2,37,33.4,AS,0,,MAHINDRAd,250,Location 3,Free Practice 1
33,1,1,193,0,69,0,35.169,0,30.016,0,90.6,134.2,1334.2,69,35.2,30,RR,33.6,,AR,,Location 3,Free Practice 1
33,1,2,98,0,32.717,0,36.917,0,56.422,0,96.4,260.3,1460.3,32.7,36.9,56.4,RR,0,,AR,,Location 3,Free Practice 1
33,1,3,98,0,32.427,0,33.961,0,28.527,0,128,355.2,1555.2,32.4,34,28.5,RR,0,,AR,,Location 3,Free Practice 1
33,1,4,90,0,32.208,0,34.218,0,28.318,0,128.3,449.9,1649.9,32.2,34.2,28.3,RR,0,,AR,,Location 3,Free Practice 1
33,1,5,111,0,32.053,0,33.485,0,28.403,0,129.4,543.9,1743.9,32.1,33.5,28.4,RR,0,,AR,,Location 3,Free Practice 1
33,1,6,87,0,32.112,0,33.533,0,28.412,0,129.2,637.9,1837.9,32.1,33.5,28.4,RR,0,,AR,,Location 3,Free Practice 1
33,1,7,86,0,35.313,0,37.626,0,31.597,0,116.3,742.5,1942.5,35.3,37.6,31.6,RR,0,,AR,,Location 3,Free Practice 1
33,1,8,102,0,30.569,0,32.684,0,27.369,0,134.1,833.1,2033.1,30.6,32.7,27.4,RR,0,,AR,,Location 3,Free Practice 1
33,1,9,105,0,30.644,0,32.729,0,27.46,0,133.8,923.9,2123.9,30.6,32.7,27.5,RR,0,,AR,,Location 3,Free Practice 1
33,1,10,102,0,32.224,0,33.787,0,28.53,0,128.6,1018.5,2218.5,32.2,33.8,28.5,RR,0,,AR,,Location 3,Free Practice 1
33,1,11,70,0,31.99,0,33.519,0,28.216,0,129.7,1112.2,2312.2,32,33.5,28.2,RR,0,,AR,,Location 3,Free Practice 1
33,1,12,85,0,31.962,0,33.511,0,28.23,0,129.7,1205.9,2405.9,32,33.5,28.2,RR,0,,AR,,Location 3,Free Practice 1
33,1,13,93,0,31.952,0,33.65,0,32.025,0,124.5,1303.5,2503.5,32,33.6,32,RR,0,,AR,,Location 3,Free Practice 1
33,1,14,104,0,447.6,0,34.956,0,28.779,0,23.8,1814.9,3014.9,447.6,35,28.8,RR,418.2,,AR,,Location 3,Free Practice 1
33,1,15,98,0,32.723,0,36.391,0,33.938,0,117.9,1917.9,3117.9,32.7,36.4,33.9,RR,0,,AR,250,Location 3,Free Practice 1
33,1,16,71,0,30.447,0,32.207,0,27.035,0,135.5,2007.6,3207.6,30.4,32.2,27,RR,0,,AR,250,Location 3,Free Practice 1
33,1,17,92,0,32.538,0,34.51,0,33.084,0,121.4,2107.8,3307.8,32.5,34.5,33.1,RR,0,,AR,,Location 3,Free Practice 1
33,1,18,90,0,380.8,0,33.233,0,31.136,0,27.3,2553,153,380.8,33.2,31.1,RR,352.7,,AR,250,Location 3,Free Practice 1
33,1,19,100,2,29.751,2,31.727,2,26.711,2,137.8,2641.2,241.2,29.8,31.7,26.7,RR,0,,AR,250,Location 3,Free Practice 1
33,1,20,50,0,30.791,0,35.165,0,31.661,0,124.5,2738.8,338.8,30.8,35.2,31.7,RR,0,,AR,250,Location 3,Free Practice 1
36,1,1,86,0,89.9,0,38.898,0,29.935,0,76.6,158.8,1358.8,89.9,38.9,29.9,ALOTTE,51.5,,TAG ,,Location 3,Free Practice 1
36,1,2,75,0,35.048,0,67.3,0,28.504,0,92.9,289.6,1489.6,35,67.3,28.5,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,3,106,0,33.013,0,33.755,0,28.72,0,127.3,385.1,1585.1,33,33.8,28.7,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,4,74,0,32.046,0,33.275,0,28.489,0,129.6,478.9,1678.9,32,33.3,28.5,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,5,114,0,31.05,0,32.712,0,27.401,0,133.3,570.1,1770.1,31,32.7,27.4,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,6,67,0,30.884,0,32.499,0,27.52,0,133.7,661,1861,30.9,32.5,27.5,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,7,95,0,40.804,0,37.674,0,28.759,0,113.3,768.2,1968.2,40.8,37.7,28.8,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,8,117,0,30.97,0,32.46,0,27.343,0,133.9,859,2059,31,32.5,27.3,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,9,107,0,30.77,0,32.266,0,27.628,0,134.1,949.7,2149.7,30.8,32.3,27.6,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,10,91,0,32.08,0,33.654,0,32.553,0,123.7,1048,2248,32.1,33.7,32.6,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,11,129,0,468.9,0,34.761,0,29.389,0,22.8,1581,2781,468.9,34.8,29.4,ALOTTE,439.8,,TAG ,,Location 3,Free Practice 1
36,1,12,94,0,32.522,0,34.2,0,31.732,0,123.4,1679.5,2879.5,32.5,34.2,31.7,ALOTTE,0,,TAG ,235,Location 3,Free Practice 1
36,1,13,89,0,29.974,0,31.8,2,27.05,0,136.8,1768.3,2968.3,30,31.8,27.1,ALOTTE,0,,TAG ,250,Location 3,Free Practice 1
36,1,14,86,0,32.026,0,33.628,0,28.394,0,129.2,1862.3,3062.3,32,33.6,28.4,ALOTTE,0,,TAG ,235,Location 3,Free Practice 1
36,1,15,96,0,32.049,0,33.404,0,28.132,0,129.9,1955.9,3155.9,32,33.4,28.1,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,16,82,0,30.594,0,32.29,0,27.344,0,134.7,2046.1,3246.1,30.6,32.3,27.3,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,17,170,0,30.771,0,32.246,0,27.229,0,134.7,2136.4,3336.4,30.8,32.2,27.2,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,18,91,0,38.571,0,39.002,0,31.293,0,111.6,2245.3,3445.2,38.6,39,31.3,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,19,89,0,30.568,0,32.592,0,32.453,0,127.1,2340.9,3540.9,30.6,32.6,32.5,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
36,1,20,90,0,101.8,0,34.88,0,28.474,0,73.6,2506,106,101.8,34.9,28.5,ALOTTE,73.8,,TAG ,,Location 3,Free Practice 1
36,1,21,86,0,32,0,32.76,0,40.514,0,115.4,2611.3,211.3,32,32.8,40.5,ALOTTE,0,,TAG ,250,Location 3,Free Practice 1
36,1,22,106,2,29.63,2,31.968,0,26.661,2,137.7,2699.5,299.5,29.6,32,26.7,ALOTTE,0,,TAG ,250,Location 3,Free Practice 1
36,1,23,100,0,32.018,0,32.785,0,27.527,0,131.6,2791.9,391.9,32,32.8,27.5,ALOTTE,0,,TAG ,,Location 3,Free Practice 1
37,1,1,73,0,83.1,0,36.409,0,31.503,0,80.5,151,1351,83.1,36.4,31.5,N,45.5,,EA,,Location 3,Free Practice 1
37,1,2,94,0,31.763,0,62.7,0,29.691,0,97.9,275.1,1475.1,31.8,62.7,29.7,N,0,,EA,,Location 3,Free Practice 1
37,1,3,92,0,30.847,0,32.455,0,34.892,0,123.8,373.3,1573.3,30.8,32.5,34.9,N,0,,EA,,Location 3,Free Practice 1
37,1,4,127,0,104.4,0,34.515,0,29.441,0,72.2,541.6,1741.6,104.4,34.5,29.4,N,66.8,,EA,,Location 3,Free Practice 1
37,1,5,87,0,30.98,0,33.315,0,28.878,0,130.4,634.8,1834.8,31,33.3,28.9,N,0,,EA,,Location 3,Free Practice 1
37,1,6,94,0,30.657,0,32.584,0,27.727,0,133.6,725.8,1925.8,30.7,32.6,27.7,N,0,,EA,,Location 3,Free Practice 1
37,1,7,100,0,31.663,0,33.278,0,28.187,0,130.5,818.9,2018.9,31.7,33.3,28.2,N,0,,EA,,Location 3,Free Practice 1
37,1,8,87,0,32.659,0,34.442,0,28.762,0,126.8,914.8,2114.8,32.7,34.4,28.8,N,0,,EA,,Location 3,Free Practice 1
37,1,9,72,0,32.703,0,34.985,0,29.926,0,124.5,1012.4,2212.4,32.7,35,29.9,N,0,,EA,,Location 3,Free Practice 1
37,1,10,71,0,32.695,0,33.999,0,28.688,0,127.4,1107.8,2307.8,32.7,34,28.7,N,0,,EA,,Location 3,Free Practice 1
37,1,11,106,0,32.785,0,33.857,0,28.792,0,127.4,1203.2,2403.2,32.8,33.9,28.8,N,0,,EA,,Location 3,Free Practice 1
37,1,12,70,0,43.625,0,51.972,0,37.107,0,91.6,1335.9,2535.9,43.6,52,37.1,N,0,,EA,,Location 3,Free Practice 1
37,1,13,64,0,30.693,0,32.612,0,32.706,0,126.6,1431.9,2631.9,30.7,32.6,32.7,N,0,,EA,,Location 3,Free Practice 1
37,1,14,94,0,280.5,0,37.197,0,28.844,0,35.1,1778.5,2978.5,280.5,37.2,28.8,N,246.5,,EA,,Location 3,Free Practice 1
37,1,15,90,0,31.649,0,35.003,0,27.406,0,129.2,1872.5,3072.5,31.6,35,27.4,N,0,,EA,250,Location 3,Free Practice 1
37,1,16,122,0,30.027,0,32.13,0,35.05,0,125,1969.8,3169.8,30,32.1,35,N,0,,EA,250,Location 3,Free Practice 1
37,1,17,70,0,448.8,0,34.377,0,30.739,0,23.7,2483.6,83.6,448.8,34.4,30.7,N,417.9,,EA,250,Location 3,Free Practice 1
37,1,18,93,2,29.519,2,31.501,2,27.009,2,138.1,2571.7,171.7,29.5,31.5,27,N,0,,EA,250,Location 3,Free Practice 1
37,1,19,71,0,37.442,0,46.297,0,32.337,0,104.7,2687.8,287.8,37.4,46.3,32.3,N,0,,EA,250,Location 3,Free Practice 1
37,1,20,86,0,32.021,0,33.412,0,28.447,0,129.5,2781.6,381.6,32,33.4,28.4,N,0,,EA,,Location 3,Free Practice 1
4,1,1,141,0,77.6,0,37.919,0,31.473,0,82.7,147,1347,77.6,37.9,31.5,RFRI,39.7,,EF,,Location 3,Free Practice 1
4,1,2,121,0,31.175,0,57.164,0,37.024,0,96.9,272.4,1472.4,31.2,57.2,37,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,3,102,0,30.685,0,32.859,0,31.099,0,128.4,367,1567,30.7,32.9,31.1,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,4,87,0,81,0,35.091,0,27.844,0,84.4,511,1711,81,35.1,27.8,RFRI,49.3,,EF,,Location 3,Free Practice 1
4,1,5,85,0,30.572,0,32.365,0,27.333,0,134.6,601.3,1801.3,30.6,32.4,27.3,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,6,100,0,30.819,0,32.257,0,29.362,0,131.5,693.7,1893.7,30.8,32.3,29.4,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,7,89,0,32.596,0,33.105,0,28.119,0,129.5,787.5,1987.5,32.6,33.1,28.1,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,8,101,0,32.254,0,34.015,0,28.431,0,128.3,882.2,2082.2,32.3,34,28.4,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,9,74,0,32.287,0,33.789,0,28.5,0,128.5,976.8,2176.8,32.3,33.8,28.5,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,10,100,0,32.297,0,33.832,0,28.717,0,128.1,1071.6,2271.6,32.3,33.8,28.7,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,11,90,0,32.086,0,33.731,0,28.35,0,129.1,1165.8,2365.8,32.1,33.7,28.4,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,12,101,0,33.09,0,38.169,0,31.819,0,117.9,1268.9,2468.9,33.1,38.2,31.8,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,13,76,0,31.041,0,32.614,0,33.71,0,124.8,1366.2,2566.2,31,32.6,33.7,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,14,68,0,259.1,0,34.334,0,29.199,0,37.7,1688.9,2888.9,259.1,34.3,29.2,RFRI,229.3,,EF,,Location 3,Free Practice 1
4,1,15,85,0,32.742,0,37.659,0,33.038,0,117.5,1792.3,2992.3,32.7,37.7,33,RFRI,0,,EF,250,Location 3,Free Practice 1
4,1,16,82,0,30.222,0,31.751,0,26.879,0,136.8,1881.2,3081.2,30.2,31.8,26.9,RFRI,0,,EF,250,Location 3,Free Practice 1
4,1,17,84,0,31.939,0,33.559,0,32.537,0,124,1979.2,3179.2,31.9,33.6,32.5,RFRI,0,,EF,,Location 3,Free Practice 1
4,1,18,94,0,530.9,0,36.349,0,29.074,0,20.4,2575.6,175.6,530.9,36.3,29.1,RFRI,502.1,,EF,250,Location 3,Free Practice 1
4,1,19,87,2,30.062,2,31.566,2,26.816,2,137.4,2664,264,30.1,31.6,26.8,RFRI,0,,EF,250,Location 3,Free Practice 1
4,1,20,87,0,31.928,0,33.359,0,28.13,0,130.1,2757.4,357.4,31.9,33.4,28.1,RFRI,0,,EF,250,Location 3,Free Practice 1
48,1,1,139,0,100.5,0,37.866,0,32.018,0,71.3,170.4,1370.4,100.5,37.9,32,EMORT,62.4,,ROKo,,Location 3,Free Practice 1
48,1,2,90,0,45.92,0,52.052,0,32.392,0,93.2,300.8,1500.8,45.9,52.1,32.4,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,3,141,0,107.4,0,35.758,0,28.932,0,70.6,472.9,1672.9,107.4,35.8,28.9,EMORT,74.9,,ROKo,,Location 3,Free Practice 1
48,1,4,88,0,32.125,0,33.101,0,27.969,0,130.4,566.1,1766.1,32.1,33.1,28,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,5,0,0,31.484,0,32.948,0,28.003,0,131.5,658.5,1858.5,31.5,32.9,28,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,6,85,0,31.411,0,32.897,0,27.872,0,131.8,750.7,1950.7,31.4,32.9,27.9,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,7,97,0,31.433,0,32.999,0,27.747,0,131.8,842.9,2042.9,31.4,33,27.7,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,8,90,0,31.628,0,33.158,0,28.076,0,130.9,935.7,2135.7,31.6,33.2,28.1,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,9,93,0,31.641,0,33.072,0,28.023,0,131.1,1028.5,2228.5,31.6,33.1,28,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,10,117,0,31.773,0,33.272,0,28.224,0,130.3,1121.7,2321.7,31.8,33.3,28.2,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,11,100,0,33.181,0,35.816,0,31.275,0,121.2,1222,2422,33.2,35.8,31.3,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,12,150,0,30.957,0,32.655,0,28.339,0,132.2,1314,2514,31,32.7,28.3,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,13,71,0,35.187,0,38.076,0,32.056,0,115.4,1419.3,2619.3,35.2,38.1,32.1,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,14,87,0,36.829,0,36.49,0,29.348,0,118.4,1522,2721.9,36.8,36.5,29.3,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,15,71,0,30.528,0,32.32,0,27.462,0,134.6,1612.3,2812.3,30.5,32.3,27.5,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,16,70,0,32.049,0,33.944,0,33.185,0,122.5,1711.4,2911.4,32,33.9,33.2,EMORT,0,,ROKo,,Location 3,Free Practice 1
48,1,17,123,0,157.4,0,37.179,0,32.928,0,53.4,1938.9,3138.9,157.4,37.2,32.9,EMORT,126.3,,ROKo,235,Location 3,Free Practice 1
48,1,18,99,0,29.911,0,31.658,0,26.701,0,137.7,2027.2,3227.2,29.9,31.7,26.7,EMORT,0,,ROKo,250,Location 3,Free Practice 1
48,1,19,74,0,31.38,0,33.579,0,30.76,0,127,2122.9,3322.9,31.4,33.6,30.8,EMORT,0,,ROKo,235,Location 3,Free Practice 1
48,1,20,91,0,282.3,0,35.202,0,29.224,0,35.1,2469.6,69.6,282.3,35.2,29.2,EMORT,251.1,,ROKo,250,Location 3,Free Practice 1
48,1,21,114,2,29.551,2,31.431,2,26.557,2,138.8,2557.2,157.2,29.6,31.4,26.6,EMORT,0,,ROKo,250,Location 3,Free Practice 1
48,1,22,101,0,32.07,0,33.46,0,28.258,0,129.6,2651,251,32.1,33.5,28.3,EMORT,0,,ROKo,250,Location 3,Free Practice 1
48,1,23,70,0,30.638,0,32.467,0,28.112,0,133.2,2742.2,342.2,30.6,32.5,28.1,EMORT,0,,ROKo,,Location 3,Free Practice 1
5,1,1,90,0,62.6,0,36.169,0,30.561,0,94,129.3,1329.3,62.6,36.2,30.6,SVANDOO,28.1,,Ml,,Location 3,Free Practice 1
5,1,2,22,0,32.103,0,33.802,0,59.942,0,96.6,255.2,1455.2,32.1,33.8,59.9,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,3,124,0,31.712,0,33.007,0,27.947,0,131.2,347.9,1547.9,31.7,33,27.9,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,4,103,0,31.456,0,32.858,0,28.226,0,131.3,440.4,1640.4,31.5,32.9,28.2,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,5,93,0,31.88,0,33.501,0,29.834,0,127.6,535.6,1735.6,31.9,33.5,29.8,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,6,80,0,31.479,0,32.914,0,28.181,0,131.3,628.2,1828.2,31.5,32.9,28.2,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,7,105,0,31.451,0,33.977,0,28.972,0,128.7,722.6,1922.6,31.5,34,29,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,8,96,0,31.881,0,33.182,0,28.185,0,130.3,815.8,2015.8,31.9,33.2,28.2,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,9,107,0,31.796,0,33.642,0,28.569,0,129.3,909.8,2109.8,31.8,33.6,28.6,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,10,91,0,31.906,0,33.25,0,28.307,0,130,1003.3,2203.3,31.9,33.2,28.3,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,11,72,0,32.146,0,36.217,0,32.532,0,120.5,1104.2,2304.2,32.1,36.2,32.5,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,12,72,0,274.6,0,35.341,0,30.822,0,35.7,1445,2645,274.6,35.3,30.8,SVANDOO,245.5,,Ml,,Location 3,Free Practice 1
5,1,13,171,0,30.372,0,32.011,0,27.214,0,135.6,1534.6,2734.6,30.4,32,27.2,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,14,89,0,39.052,0,38.803,0,32.11,0,110.5,1644.5,2844.5,39.1,38.8,32.1,SVANDOO,0,,Ml,235,Location 3,Free Practice 1
5,1,15,99,0,29.78,0,31.668,0,26.636,0,138,1732.6,2932.6,29.8,31.7,26.6,SVANDOO,0,,Ml,235,Location 3,Free Practice 1
5,1,16,122,0,38.183,0,43.426,0,30.109,0,108.8,1844.3,3044.3,38.2,43.4,30.1,SVANDOO,0,,Ml,250,Location 3,Free Practice 1
5,1,17,84,0,30.262,0,32.078,0,27.389,0,135.4,1934.1,3134.1,30.3,32.1,27.4,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,18,136,0,33.462,0,38.736,0,33.106,0,115.4,2039.4,3239.4,33.5,38.7,33.1,SVANDOO,0,,Ml,,Location 3,Free Practice 1
5,1,19,109,0,85.8,0,36.474,0,29.246,0,80.2,2190.9,3390.9,85.8,36.5,29.2,SVANDOO,54.5,,Ml,,Location 3,Free Practice 1
5,1,20,81,0,33.891,0,33.895,0,28.789,0,125.8,2287.5,3487.5,33.9,33.9,28.8,SVANDOO,0,,Ml,250,Location 3,Free Practice 1
5,1,21,116,2,29.471,2,31.486,2,26.568,2,138.9,2375,3575,29.5,31.5,26.6,SVANDOO,0,,Ml,250,Location 3,Free Practice 1
5,1,22,92,0,32.758,0,34.584,0,34.372,0,119.5,2476.7,76.7,32.8,34.6,34.4,SVANDOO,0,,Ml,250,Location 3,Free Practice 1
5,1,23,77,0,81.9,0,35.263,0,29.589,0,82.8,2623.5,223.5,81.9,35.3,29.6,SVANDOO,49.5,,Ml,,Location 3,Free Practice 1
5,1,24,96,0,30.876,0,32.348,0,27.323,0,134.2,2714,314,30.9,32.3,27.3,SVANDOO,0,,Ml,,Location 3,Free Practice 1
6,1,1,83,0,95,0,37.335,0,29.119,0,75.3,161.5,1361.5,95,37.3,29.1,NL,59.5,,DRAGONÃ,,Location 3,Free Practice 1
6,1,2,156,0,33.014,0,68.3,0,29.267,0,93.1,292,1492,33,68.3,29.3,NL,0,,DRAGONÃ,,Location 3,Free Practice 1
6,1,3,102,0,31.994,0,33.412,0,28.347,0,129.6,385.8,1585.8,32,33.4,28.3,NL,0,,DRAGONÃ,,Location 3,Free Practice 1
6,1,4,83,0,31.866,0,33.468,0,28.108,0,130.1,479.2,1679.2,31.9,33.5,28.1,NL,0,,DRAGONÃ,,Location 3,Free Practice 1
